"","uid_max","visitor_access_level","total_days","other.web.sites","search.engines","social.networks","typed_bookmarked","Purchase.IDs","product","last_touch_referrer"
"3549","4598004","subscribed",1,0,0,0,1,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3550","4600880","subscribed",1,1,0,0,1,"9706464212302314458","Digital Only - Monthly","other web sites"
"3551","4602425","subscribed",2,1,0,0,2,"30286757974090540414","Digital Only - Annual","other web sites"
"3552","4602712","subscribed",1,1,0,0,1,"27903785362302314458","Digital Only - Annual","other web sites"
"3553","4603487","subscribed",1,0,1,0,0,"27903785363549807975","Digital Only - Annual","search engines"
"3554","4604266","subscribed",1,0,0,0,1,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3555","4606779","subscribed",1,0,0,0,1,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3556","4606906","subscribed",1,0,0,0,1,"23764774442302314458","Premium (Digital + Print)","typed/bookmarked"
"3557","4606947","subscribed",9,3,0,0,11,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3558","4606960","subscribed",5,0,0,0,5,"23764774442302314458","Premium (Digital + Print)","typed/bookmarked"
"3559","4606989","subscribed",2,0,0,0,10,"23764774442302314458","Premium (Digital + Print)","typed/bookmarked"
"3560","4607028","subscribed",1,0,0,0,1,"1193286712302314458","All Access","typed/bookmarked"
"3561","4607137","subscribed",2,0,0,0,2,"23764774442302314458","Premium (Digital + Print)","typed/bookmarked"
"3562","4607207","subscribed",2,1,0,0,1,"27903785362302314458","Digital Only - Annual","other web sites"
"3563","4607222","subscribed",1,0,0,0,1,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3564","4607316","subscribed",8,1,0,0,11,"23764774442302314458","Premium (Digital + Print)","typed/bookmarked"
"3565","4607482","subscribed",1,1,0,0,1,"23764774442302314458","Premium (Digital + Print)","typed/bookmarked"
"3566","4607817","subscribed",3,1,0,0,7,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3567","4607943","subscribed",1,0,0,0,1,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3568","4608164","subscribed",12,2,0,0,15,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3569","4608267","subscribed",4,0,0,0,4,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3570","4608304","subscribed",1,0,0,0,2,"1193286712302314458","All Access","typed/bookmarked"
"3571","4608650","subscribed",3,0,0,0,3,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3572","4608877","subscribed",1,0,1,0,0,"2376477444926913837","Premium (Digital + Print)","search engines"
"3573","4609051","subscribed",2,0,0,0,3,"1193286712302314458","All Access","typed/bookmarked"
"3574","4609082","subscribed",6,0,1,0,5,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3575","4609593","subscribed",1,0,0,0,1,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3576","4609665","subscribed",5,2,0,3,0,"23764774442302314458","Premium (Digital + Print)","other web sites"
"3577","4609731","subscribed",5,0,3,0,4,"9706464212302314458","Digital Only - Monthly","typed/bookmarked"
"3578","4610207","subscribed",2,1,0,0,2,"23764774442302314458","Premium (Digital + Print)","other web sites"
"3579","4610343","subscribed",1,0,1,0,0,"23764774442302314458","Premium (Digital + Print)","search engines"
"3580","4610707","subscribed",1,0,0,0,1,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3581","4611287","subscribed",6,1,1,0,5,"27903785362302314458","Digital Only - Annual","other web sites"
"3582","4612018","subscribed",2,1,0,0,3,"23764774442302314458","Premium (Digital + Print)","typed/bookmarked"
"3583","4612043","subscribed",1,1,0,0,0,"27903785362302314458","Digital Only - Annual","other web sites"
"3584","4612048","subscribed",2,0,2,0,4,"27903785362302314458","Digital Only - Annual","search engines"
"3585","4612314","subscribed",2,3,1,0,0,"27903785362302314458","Digital Only - Annual","other web sites"
"3586","4612399","subscribed",2,0,0,2,1,"23764774442302314458","Premium (Digital + Print)","typed/bookmarked"
"3587","4612535","subscribed",6,1,1,0,6,"1193286712302314458","All Access","other web sites"
"3588","4612886","subscribed",1,0,1,0,0,"27903785362302314458","Digital Only - Annual","search engines"
"3589","4613017","subscribed",1,0,0,0,1,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3590","4613044","subscribed",2,3,0,0,5,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3591","4613124","subscribed",4,0,1,0,7,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3592","4613213","subscribed",3,0,1,0,2,"23764774442302314458","Premium (Digital + Print)","typed/bookmarked"
"3593","4613228","subscribed",1,0,0,0,1,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3594","4613267","subscribed",1,0,0,0,1,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3595","4613288","subscribed",2,0,0,0,2,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3596","4613331","subscribed",3,1,0,1,2,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3597","4613344","subscribed",1,0,1,0,0,"27903785362302314458","Digital Only - Annual","search engines"
"3598","4613709","subscribed",10,9,2,0,14,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3599","4613732","subscribed",1,0,0,0,1,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3600","4614063","subscribed",1,0,0,0,1,"9706464212302314458","Digital Only - Monthly","typed/bookmarked"
"3601","4614973","subscribed",10,2,1,0,14,"9706464212302314458","Digital Only - Monthly","typed/bookmarked"
"3602","4615313","subscribed",2,1,0,0,2,"23764774442302314458","Premium (Digital + Print)","other web sites"
"3603","4615592","subscribed",1,0,1,0,0,"27903785362302314458","Digital Only - Annual","search engines"
"3604","4639508","subscribed",1,0,1,0,0,"23764774442302314458","Premium (Digital + Print)","search engines"
"3605","4639766","subscribed",4,3,0,0,3,"27903785362302314458","Digital Only - Annual","other web sites"
"3606","4640299","subscribed",2,0,0,0,2,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3607","4642551","subscribed",2,0,1,0,1,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3608","4643462","subscribed",1,0,1,0,0,"9706464212302314458","Digital Only - Monthly","search engines"
"3609","4644687","subscribed",1,0,0,0,1,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3610","4648060","subscribed",1,0,1,0,0,"27903785362302314458","Digital Only - Annual","search engines"
"3611","4649354","subscribed",1,0,2,0,0,"9706464212302314458","Digital Only - Monthly","search engines"
"3612","4649766","subscribed",1,0,0,0,2,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3613","4650720","subscribed",1,0,0,0,1,"23764774442302314458","Premium (Digital + Print)","typed/bookmarked"
"3614","4651066","subscribed",1,0,2,0,0,"27903785362302314458","Digital Only - Annual","search engines"
"3615","4659639","subscribed",1,0,0,0,1,"23764774442302314458","Premium (Digital + Print)","typed/bookmarked"
"3616","4659838","subscribed",1,0,1,0,0,"9706464212302314458","Digital Only - Monthly","search engines"
"3617","4663255","subscribed",1,0,1,0,0,"9706464212302314458","Digital Only - Monthly","search engines"
"3618","4663347","subscribed",1,0,0,0,1,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3619","4666914","subscribed",1,0,0,0,2,"9706464212302314458","Digital Only - Monthly","typed/bookmarked"
"3620","4675498","reg",1,0,0,0,1,"31757314693400050898","Digital Only - Annual","typed/bookmarked"
"3621","4679334","subscribed",7,0,0,0,8,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3622","4683386","subscribed",5,2,4,0,5,"27903785362302314458","Digital Only - Annual","search engines"
"3623","4683821","subscribed",1,0,0,0,1,"9706464212302314458","Digital Only - Monthly","typed/bookmarked"
"3624","4684339","subscribed",1,0,0,0,1,"9706464212302314458","Digital Only - Monthly","typed/bookmarked"
"3625","4684631","subscribed",1,2,2,0,1,"30286757974090540414","Digital Only - Annual","other web sites"
"3626","4684793","subscribed",1,1,0,0,0,"27903785362302314458","Digital Only - Annual","other web sites"
"3627","4685613","subscribed",1,0,0,0,1,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3628","4685815","subscribed",1,0,1,0,0,"9706464212302314458","Digital Only - Monthly","search engines"
"3629","4686005","subscribed",1,0,0,0,1,"9706464212302314458","Digital Only - Monthly","typed/bookmarked"
"3630","4686228","subscribed",1,1,1,0,1,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3631","4686614","subscribed",1,0,0,0,1,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3632","4686862","subscribed",1,1,0,0,0,"9706464212302314458","Digital Only - Monthly","other web sites"
"3633","4686879","subscribed",1,0,0,0,1,"9706464212302314458","Digital Only - Monthly","typed/bookmarked"
"3634","4687075","subscribed",1,0,0,0,1,"9706464212302314458","Digital Only - Monthly","typed/bookmarked"
"3635","4690100","subscribed",1,0,0,0,1,"23764774442302314458","Premium (Digital + Print)","typed/bookmarked"
"3636","4691256","subscribed",1,0,0,0,1,"9706464212302314458","Digital Only - Monthly","typed/bookmarked"
"3637","4698644","subscribed",1,0,0,0,1,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3638","4706335","subscribed",2,0,0,0,2,"23764774442302314458","Premium (Digital + Print)","typed/bookmarked"
"3639","4706658","subscribed",1,0,1,0,0,"27903785362302314458","Digital Only - Annual","search engines"
"3640","4707223","subscribed",1,0,1,1,0,"1193286712302314458","All Access","social networks"
"3641","4707685","subscribed",1,0,0,0,1,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3642","4721596","subscribed",1,1,0,0,1,"23764774442302314458","Premium (Digital + Print)","other web sites"
"3643","4736933","subscribed",3,0,6,0,1,"23764774442302314458","Premium (Digital + Print)","search engines"
"3644","4810158","subscribed",1,0,1,0,0,"27903785362302314458","Digital Only - Annual","search engines"
"3645","4816025","subscribed",1,1,0,0,0,"9706464212302314458","Digital Only - Monthly","other web sites"
"3646","4865554","subscribed",1,0,0,0,1,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3647","4933132","subscribed",1,0,0,0,1,"9706464212302314458","Digital Only - Monthly","typed/bookmarked"
"3648","4941743","subscribed",1,0,1,0,0,"9706464212302314458","Digital Only - Monthly","search engines"
"3649","4942401","subscribed",1,0,1,0,0,"9706464212302314458","Digital Only - Monthly","search engines"
"3650","4950964","subscribed",2,0,0,0,2,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3651","4952865","subscribed",1,0,1,0,0,"9706464212302314458","Digital Only - Monthly","search engines"
"3652","4957706","subscribed",1,0,0,0,1,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3653","4961953","subscribed",1,0,0,0,1,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3654","4962545","subscribed",9,0,0,0,10,"23764774442302314458","Premium (Digital + Print)","typed/bookmarked"
"3655","4964908","subscribed",1,0,0,0,1,"23764774442302314458","Premium (Digital + Print)","typed/bookmarked"
"3656","4970014","subscribed",2,0,0,0,4,"23764774442302314458","Premium (Digital + Print)","typed/bookmarked"
"3657","4971749","subscribed",1,0,1,0,0,"9706464212302314458","Digital Only - Monthly","search engines"
"3658","4972041","subscribed",1,0,2,0,1,"1193286712302314458","All Access","search engines"
"3659","4982219","subscribed",1,0,0,0,1,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3660","4982509","subscribed",1,2,0,0,0,"23742182572302314458","Digital Only - Monthly","other web sites"
"3661","4986572","reg",1,0,0,0,1,"31757314693400050898","Digital Only - Annual","typed/bookmarked"
"3662","4986686","subscribed",1,0,0,0,1,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3663","4988919","subscribed",1,0,1,0,0,"23764774442302314458","Premium (Digital + Print)","search engines"
"3664","4996693","subscribed",1,0,1,0,0,"9706464212302314458","Digital Only - Monthly","search engines"
"3665","4999598","subscribed",1,0,0,0,1,"23764774442302314458","Premium (Digital + Print)","typed/bookmarked"
"3666","5007353","subscribed",3,6,0,0,3,"27903785362302314458","Digital Only - Annual","other web sites"
"3667","5009420","subscribed",2,1,0,0,2,"27903785362302314458","Digital Only - Annual","other web sites"
"3668","5010472","subscribed",1,0,0,0,1,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3669","5012163","subscribed",1,0,0,0,1,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3670","5012189","subscribed",1,0,1,0,0,"1193286712302314458","All Access","search engines"
"3671","5013920","subscribed",1,0,0,0,2,"23764774442302314458","Premium (Digital + Print)","typed/bookmarked"
"3672","5014908","subscribed",1,0,1,0,0,"9706464212302314458","Digital Only - Monthly","search engines"
"3673","5015467","subscribed",1,0,0,0,1,"23764774442302314458","Premium (Digital + Print)","typed/bookmarked"
"3674","5028536","subscribed",1,0,1,0,0,"1193286712302314458","All Access","search engines"
"3675","5031378","subscribed",1,0,0,0,2,"23764774442302314458","Premium (Digital + Print)","typed/bookmarked"
"3676","5033869","subscribed",1,0,0,0,1,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3677","5035921","subscribed",2,0,0,0,2,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3678","5038481","subscribed",1,0,1,0,0,"9706464212302314458","Digital Only - Monthly","search engines"
"3679","5038973","subscribed",1,0,1,1,0,"9706464212302314458","Digital Only - Monthly","search engines"
"3680","5039371","subscribed",1,0,1,0,0,"9706464212302314458","Digital Only - Monthly","search engines"
"3681","5045297","subscribed",1,0,0,0,1,"23764774442302314458","Premium (Digital + Print)","typed/bookmarked"
"3682","5046320","subscribed",1,0,0,0,1,"9706464212302314458","Digital Only - Monthly","typed/bookmarked"
"3683","5050182","subscribed",2,0,0,0,2,"970646421926913837","Digital Only - Monthly","typed/bookmarked"
"3684","5050252","subscribed",1,0,0,0,1,"9706464212302314458","Digital Only - Monthly","typed/bookmarked"
"3685","5050450","subscribed",2,2,1,0,0,"9706464212302314458","Digital Only - Monthly","other web sites"
"3686","5050538","subscribed",1,0,1,0,0,"1193286712302314458","All Access","search engines"
"3687","5050545","subscribed",1,0,1,0,0,"9706464212302314458","Digital Only - Monthly","search engines"
"3688","5050702","subscribed",1,0,1,0,0,"23764774442302314458","Premium (Digital + Print)","search engines"
"3689","5050725","subscribed",1,0,1,0,1,"27903785362302314458","Digital Only - Annual","search engines"
"3690","5050732","subscribed",1,0,1,0,0,"27903785362302314458","Digital Only - Annual","search engines"
"3691","5050913","subscribed",1,0,0,0,1,"23764774442302314458","Premium (Digital + Print)","typed/bookmarked"
"3692","5050974","subscribed",1,0,1,0,0,"27903785362302314458","Digital Only - Annual","search engines"
"3693","5051019","subscribed",1,1,0,0,0,"23764774442302314458","Premium (Digital + Print)","other web sites"
"3694","5051081","subscribed",1,1,0,0,0,"9706464212302314458","Digital Only - Monthly","other web sites"
"3695","5051425","subscribed",1,1,0,0,0,"27903785362302314458","Digital Only - Annual","other web sites"
"3696","5051489","subscribed",1,0,1,0,0,"9706464212302314458","Digital Only - Monthly","search engines"
"3697","5051680","subscribed",1,0,0,0,1,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3698","5051933","subscribed",1,0,0,0,1,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3699","5052007","subscribed",1,0,0,0,1,"27903785362302314458","Digital Only - Annual","typed/bookmarked"
"3700","5052083","subscribed",1,0,1,0,0,"9706464212302314458","Digital Only - Monthly","search engines"
"3701","5052125","subscribed",1,0,0,0,1,"1193286712302314458","All Access","typed/bookmarked"
"3702","5052208","subscribed",1,0,1,0,0,"9706464212302314458","Digital Only - Monthly","search engines"
"3703","5052307","subscribed",2,0,0,0,2,"23764774442302314458","Premium (Digital + Print)","typed/bookmarked"
